,pen_id,param_ky,part_ts,reclaim_ct,vchar_param_vl,int_param_vl,dbl_param_vl,param_nm,param_dn,datatag_cd,datatype_cd,equip_ky,equip_nm,line_nm,equip_type_ky,equip_type_nm,process_ky,process_nm,last_reclaim_fg,source_db_insert_ts,db_data_source_cd,insert_ts,update_ts,sort_key_dt
200,6671555000708241,44027,2023-07-06 18:38:31.000,1,0,8085.0,8085.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB1Vol],FB1 Volume,FB1Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.023,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
201,6671555000708241,44028,2023-07-06 18:38:31.000,1,0,567.0,567.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB1AvgHt],FB1 Avg Height,FB1AvgHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.023,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
202,6671555000708241,44029,2023-07-06 18:38:31.000,1,0,496.0,496.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB1MinHt],FB1 Min Height,FB1MinHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.023,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
203,6671555000708241,44030,2023-07-06 18:38:31.000,1,0,773.0,773.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB1MaxHt],FB1 Max Height,FB1MaxHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.023,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
204,6671555000708241,44031,2023-07-06 18:38:31.000,1,0,970.0,970.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB1AvgWi],FB1 Avg Weight,FB1AvgWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.023,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
205,6671555000708241,44032,2023-07-06 18:38:31.000,1,0,804.0,804.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB1MinWi],FB1 Min Weight,FB1MinWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.107,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
206,6671555000708241,44033,2023-07-06 18:38:31.000,1,0,1381.0,1381.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB1MaxWi],FB1 Max Weight,FB1MaxWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.107,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
207,6671555000708241,44034,2023-07-06 18:38:31.000,1,0,89.0,89.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB1CoGX],FB1 CoG X Delta,FB1CoGX,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.107,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
208,6671555000708241,44035,2023-07-06 18:38:31.000,1,0,78.0,78.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB1CoGY],FB1 CoG Y Delta,FB1CoGY,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.123,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
209,6671555000708241,44036,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB2Vol],FB2 Volume,FB2Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.123,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
210,6671555000708241,44037,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB2AvgHt],FB2 Avg Height,FB2AvgHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.200,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
211,6671555000708241,44038,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB2MinHt],FB2 Min Height,FB2MinHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.217,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
212,6671555000708241,44039,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB2MaxHt],FB2 Max Height,FB2MaxHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.217,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
213,6671555000708241,44040,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB2AvgWi],FB2 Avg Weight,FB2AvgWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.217,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
214,6671555000708241,44041,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB2MinWi],FB2 Min Weight,FB2MinWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.217,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
215,6671555000708241,44042,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB2MaxWi],FB2 Max Weight,FB2MaxWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.217,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
216,6671555000708241,44043,2023-07-06 18:38:31.000,1,0,9999.0,9999.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB2CoGX],FB2 CoG X Delta,FB2CoGX,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.217,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
217,6671555000708241,44044,2023-07-06 18:38:31.000,1,0,9999.0,9999.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB2CoGY],FB2 CoG Y Delta,FB2CoGY,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.233,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
218,6671555000708241,44045,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB3Vol],FB3 Volume,FB3Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.233,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
219,6671555000708241,44046,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB3AvgHt],FB3 Avg Height,FB3AvgHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.233,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
220,6671555000708241,44047,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB3MinHt],FB3 Min Height,FB3MinHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.310,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
221,6671555000708241,44048,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB3MaxHt],FB3 Max Height,FB3MaxHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.310,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
222,6671555000708241,44049,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB3AvgWi],FB3 Avg Weight,FB3AvgWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.310,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
223,6671555000708241,44050,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB3MinWi],FB3 Min Weight,FB3MinWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.310,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
224,6671555000708241,44051,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB3MaxWi],FB3 Max Weight,FB3MaxWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.327,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
225,6671555000708241,44052,2023-07-06 18:38:31.000,1,0,9999.0,9999.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB3CoGX],FB3 CoG X Delta,FB3CoGX,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.327,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
226,6671555000708241,44053,2023-07-06 18:38:31.000,1,0,9999.0,9999.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FB3CoGY],FB3 CoG Y Delta,FB3CoGY,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.327,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
227,6671555000708241,44054,2023-07-06 18:38:31.000,1,0,1737.0,1737.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI1Vol],MI1 Volume,MI1Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.327,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
228,6671555000708241,44055,2023-07-06 18:38:31.000,1,0,593.0,593.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI1AvgHt],MI1 Avg Height,MI1AvgHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.327,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
229,6671555000708241,44056,2023-07-06 18:38:31.000,1,0,1058.0,1058.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI1AvgWi],MI1 Avg Weight,MI1AvgWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.327,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
230,6671555000708241,44057,2023-07-06 18:38:31.000,1,0,230.0,230.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI1CoGX],MI1 CoG X Delta,MI1CoGX,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.407,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
231,6671555000708241,44058,2023-07-06 18:38:31.000,1,0,541.0,541.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI1CoGY],MI1 CoG Y Delta,MI1CoGY,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.407,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
232,6671555000708241,44059,2023-07-06 18:38:31.000,1,0,1434.0,1434.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI2Vol],MI2 Volume,MI2Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.420,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
233,6671555000708241,44060,2023-07-06 18:38:31.000,1,0,551.0,551.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI2AvgHt],MI2 Avg Height,MI2AvgHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.420,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
234,6671555000708241,44061,2023-07-06 18:38:31.000,1,0,1014.0,1014.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI2AvgWi],MI2 Avg Weight,MI2AvgWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.420,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
235,6671555000708241,44062,2023-07-06 18:38:31.000,1,0,166.0,166.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI2CoGX],MI2 CoG X Delta,MI2CoGX,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.420,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
236,6671555000708241,44063,2023-07-06 18:38:31.000,1,0,353.0,353.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI2CoGY],MI2 CoG Y Delta,MI2CoGY,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.420,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
237,6671555000708241,44064,2023-07-06 18:38:31.000,1,0,2534.0,2534.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI3Vol],MI3 Volume,MI3Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.420,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
238,6671555000708241,44065,2023-07-06 18:38:31.000,1,0,675.0,675.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI3AvgHt],MI3 Avg Height,MI3AvgHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.437,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
239,6671555000708241,44066,2023-07-06 18:38:31.000,1,0,1369.0,1369.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI3AvgWi],MI3 Avg Weight,MI3AvgWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.437,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
240,6671555000708241,44067,2023-07-06 18:38:31.000,1,0,146.0,146.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI3CoGX],MI3 CoG X Delta,MI3CoGX,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.513,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
241,6671555000708241,44068,2023-07-06 18:38:31.000,1,0,117.0,117.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI3CoGY],MI3 CoG Y Delta,MI3CoGY,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.513,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
242,6671555000708241,44069,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI4Vol],MI4 Volume,MI4Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.513,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
243,6671555000708241,44070,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI4AvgHt],MI4 Avg Height,MI4AvgHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.513,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
244,6671555000708241,44071,2023-07-06 18:38:31.000,1,0,0.0,0.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI4AvgWi],MI4 Avg Weight,MI4AvgWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.513,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
245,6671555000708241,44072,2023-07-06 18:38:31.000,1,0,9999.0,9999.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI4CoGX],MI4 CoG X Delta,MI4CoGX,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.530,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
246,6671555000708241,44073,2023-07-06 18:38:31.000,1,0,9999.0,9999.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[MI4CoGY],MI4 CoG Y Delta,MI4CoGY,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.530,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
247,6671555000708241,44074,2023-07-06 18:38:31.000,1,0,1974.0,1974.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FS1Vol],FS1 Volume,FS1Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.530,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
248,6671555000708241,44075,2023-07-06 18:38:31.000,1,0,761.0,761.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FS1AvgHt],FS1 Avg Height,FS1AvgHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.530,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
249,6671555000708241,44076,2023-07-06 18:38:31.000,1,0,1590.0,1590.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FS1AvgWi],FS1 Avg Weight,FS1AvgWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.530,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
250,6671555000708241,44077,2023-07-06 18:38:31.000,1,0,26.0,26.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FS1CoGX],FS1 CoG X Delta,FS1CoGX,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.610,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
251,6671555000708241,44078,2023-07-06 18:38:31.000,1,0,196.0,196.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FS1CoGY],FS1 CoG Y Delta,FS1CoGY,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.623,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
252,6671555000708241,44079,2023-07-06 18:38:31.000,1,0,1852.0,1852.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FS2Vol],FS2 Volume,FS2Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.623,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
253,6671555000708241,44080,2023-07-06 18:38:31.000,1,0,696.0,696.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FS2AvgHt],FS2 Avg Height,FS2AvgHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.623,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
254,6671555000708241,44081,2023-07-06 18:38:31.000,1,0,1149.0,1149.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[FS2AvgWi],FS2 Avg Weight,FS2AvgWi,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.623,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
255,6671555000708241,44193,2023-07-06 18:40:05.000,4,0,5.0,5.00,[IHA ADHESIVE CURE]-[TIJ2X R1 22 IHA CURE PALLETS]-[nozzle_ID],Nozzle Bank ID,nozzle_ID,INTEGER,57183,G5M5_Z2_2-CURE-PALLETS,Magma5,13855,TIJ2X R1 22 IHA CURE PALLETS,2458,IHA ADHESIVE CURE,N,2023-07-06 19:15:14.187,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
